src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,packet_count,byte_count,termination_reason
192.168.1.13,192.168.1.6,114,51232,TCP,1789895342.469261,1789895342.469261,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,227,51233,TCP,1789895342.469262,1789895342.469262,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,308,51234,TCP,1789895342.469263,1789895342.469263,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,13,51235,TCP,1789895342.469265,1789895342.469265,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51236,44,TCP,1789895342.469998,1789895342.469998,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,44,51236,TCP,1789895342.475564,1789895342.475564,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51237,13,TCP,1789895342.562833,1789895342.562833,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51238,308,TCP,1789895342.563129,1789895342.563129,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51239,227,TCP,1789895342.5634,1789895342.5634,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51240,114,TCP,1789895342.563646,1789895342.563646,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51241,44,TCP,1789895342.571769,1789895342.571769,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,13,51237,TCP,1789895342.573557,1789895342.573557,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,308,51238,TCP,1789895342.573558,1789895342.573558,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,227,51239,TCP,1789895342.57356,1789895342.57356,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,114,51240,TCP,1789895342.573562,1789895342.573562,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,44,51241,TCP,1789895342.577529,1789895342.577529,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51242,460,TCP,1789895342.668304,1789895342.668304,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51243,70,TCP,1789895342.668618,1789895342.668618,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51244,441,TCP,1789895342.668877,1789895342.668877,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51245,497,TCP,1789895342.669133,1789895342.669133,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51246,73,TCP,1789895342.67239,1789895342.67239,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,460,51242,TCP,1789895342.678889,1789895342.678889,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,70,51243,TCP,1789895342.678891,1789895342.678891,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,441,51244,TCP,1789895342.678892,1789895342.678892,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,497,51245,TCP,1789895342.678892,1789895342.678892,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,73,51246,TCP,1789895342.678893,1789895342.678893,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51247,497,TCP,1789895342.772453,1789895342.772453,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51248,441,TCP,1789895342.772751,1789895342.772751,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51249,70,TCP,1789895342.773028,1789895342.773028,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51250,460,TCP,1789895342.773275,1789895342.773275,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51251,73,TCP,1789895342.773678,1789895342.773678,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,497,51247,TCP,1789895342.783006,1789895342.783006,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,441,51248,TCP,1789895342.783008,1789895342.783008,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,70,51249,TCP,1789895342.783009,1789895342.783009,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,460,51250,TCP,1789895342.783012,1789895342.783012,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,73,51251,TCP,1789895342.783014,1789895342.783014,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51252,463,TCP,1789895342.87777,1789895342.87777,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51253,462,TCP,1789895342.878078,1789895342.878078,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51254,159,TCP,1789895342.878337,1789895342.878337,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51255,141,TCP,1789895342.878807,1789895342.878807,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51256,287,TCP,1789895342.879141,1789895342.879141,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,463,51252,TCP,1789895342.889137,1789895342.889137,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,462,51253,TCP,1789895342.889139,1789895342.889139,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,159,51254,TCP,1789895342.88914,1789895342.88914,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,141,51255,TCP,1789895342.889142,1789895342.889142,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,287,51256,TCP,1789895342.889145,1789895342.889145,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51257,287,TCP,1789895342.983041,1789895342.983041,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51258,141,TCP,1789895342.983339,1789895342.983339,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51259,159,TCP,1789895342.983596,1789895342.983596,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51260,462,TCP,1789895342.983848,1789895342.983848,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51261,463,TCP,1789895342.984109,1789895342.984109,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,287,51257,TCP,1789895342.99533,1789895342.99533,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,141,51258,TCP,1789895342.995332,1789895342.995332,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,159,51259,TCP,1789895342.995334,1789895342.995334,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,462,51260,TCP,1789895342.995336,1789895342.995336,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,463,51261,TCP,1789895342.995337,1789895342.995337,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51262,74,TCP,1789895343.087789,1789895343.087789,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51263,99,TCP,1789895343.08808,1789895343.08808,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51264,480,TCP,1789895343.088359,1789895343.088359,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51265,414,TCP,1789895343.088598,1789895343.088598,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51266,385,TCP,1789895343.08887,1789895343.08887,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,74,51262,TCP,1789895343.099287,1789895343.099287,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,99,51263,TCP,1789895343.099288,1789895343.099288,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,480,51264,TCP,1789895343.099289,1789895343.099289,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,414,51265,TCP,1789895343.099291,1789895343.099291,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,385,51266,TCP,1789895343.099293,1789895343.099293,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51267,385,TCP,1789895343.19172,1789895343.19172,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51268,414,TCP,1789895343.192074,1789895343.192074,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51269,480,TCP,1789895343.192336,1789895343.192336,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51270,99,TCP,1789895343.192577,1789895343.192577,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51271,74,TCP,1789895343.192766,1789895343.192766,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,385,51267,TCP,1789895343.20342,1789895343.20342,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,414,51268,TCP,1789895343.203423,1789895343.203423,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,480,51269,TCP,1789895343.203425,1789895343.203425,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,99,51270,TCP,1789895343.203427,1789895343.203427,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,74,51271,TCP,1789895343.203429,1789895343.203429,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51272,465,TCP,1789895343.297772,1789895343.297772,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51273,217,TCP,1789895343.298036,1789895343.298036,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51274,411,TCP,1789895343.298221,1789895343.298221,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51275,24,TCP,1789895343.298413,1789895343.298413,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51276,187,TCP,1789895343.298595,1789895343.298595,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,465,51272,TCP,1789895343.309542,1789895343.309542,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,217,51273,TCP,1789895343.309546,1789895343.309546,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,411,51274,TCP,1789895343.309547,1789895343.309547,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,24,51275,TCP,1789895343.309548,1789895343.309548,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,187,51276,TCP,1789895343.30955,1789895343.30955,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51277,187,TCP,1789895343.403785,1789895343.403785,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51278,24,TCP,1789895343.404102,1789895343.404102,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51279,411,TCP,1789895343.404359,1789895343.404359,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51280,217,TCP,1789895343.404606,1789895343.404606,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51281,465,TCP,1789895343.404853,1789895343.404853,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,187,51277,TCP,1789895343.41564,1789895343.41564,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,24,51278,TCP,1789895343.415642,1789895343.415642,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,411,51279,TCP,1789895343.415644,1789895343.415644,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,217,51280,TCP,1789895343.415645,1789895343.415645,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,465,51281,TCP,1789895343.415646,1789895343.415646,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51282,467,TCP,1789895343.507588,1789895343.507588,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51283,42,TCP,1789895343.507911,1789895343.507911,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51284,356,TCP,1789895343.508178,1789895343.508178,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51285,456,TCP,1789895343.508428,1789895343.508428,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51286,458,TCP,1789895343.508657,1789895343.508657,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,467,51282,TCP,1789895343.517831,1789895343.517831,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,42,51283,TCP,1789895343.517834,1789895343.517834,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,356,51284,TCP,1789895343.517835,1789895343.517835,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,456,51285,TCP,1789895343.517837,1789895343.517837,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,458,51286,TCP,1789895343.517839,1789895343.517839,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51287,458,TCP,1789895343.610634,1789895343.610634,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51288,456,TCP,1789895343.610927,1789895343.610927,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51289,356,TCP,1789895343.611169,1789895343.611169,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51290,42,TCP,1789895343.611442,1789895343.611442,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51291,467,TCP,1789895343.611701,1789895343.611701,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,458,51287,TCP,1789895343.621849,1789895343.621849,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,456,51288,TCP,1789895343.621852,1789895343.621852,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,356,51289,TCP,1789895343.621853,1789895343.621853,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,42,51290,TCP,1789895343.621856,1789895343.621856,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,467,51291,TCP,1789895343.621858,1789895343.621858,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51292,156,TCP,1789895343.715902,1789895343.715902,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51293,352,TCP,1789895343.716205,1789895343.716205,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51294,28,TCP,1789895343.716468,1789895343.716468,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51295,201,TCP,1789895343.716715,1789895343.716715,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51296,87,TCP,1789895343.716926,1789895343.716926,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,156,51292,TCP,1789895343.72801,1789895343.72801,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,352,51293,TCP,1789895343.728012,1789895343.728012,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,28,51294,TCP,1789895343.728013,1789895343.728013,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,201,51295,TCP,1789895343.728015,1789895343.728015,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,87,51296,TCP,1789895343.728018,1789895343.728018,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51297,111,TCP,1789895343.81823,1789895343.830356,0.012125968933105469,3,198,end_of_capture
192.168.1.6,192.168.1.13,51298,87,TCP,1789895343.818544,1789895343.818544,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51299,201,TCP,1789895343.818811,1789895343.818811,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51300,28,TCP,1789895343.819059,1789895343.819059,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51301,352,TCP,1789895343.8193,1789895343.8193,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51297,TCP,1789895343.830074,1789895343.830074,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,87,51298,TCP,1789895343.830077,1789895343.830077,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,201,51299,TCP,1789895343.830079,1789895343.830079,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,28,51300,TCP,1789895343.830082,1789895343.830082,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,352,51301,TCP,1789895343.830086,1789895343.830086,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51302,156,TCP,1789895343.830762,1789895343.830762,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,156,51302,TCP,1789895343.836884,1789895343.836884,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51303,146,TCP,1789895343.920094,1789895343.920094,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51304,127,TCP,1789895343.920383,1789895343.920383,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51305,281,TCP,1789895343.92066,1789895343.92066,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51306,225,TCP,1789895343.921044,1789895343.921044,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,146,51303,TCP,1789895343.93013,1789895343.93013,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,127,51304,TCP,1789895343.930133,1789895343.930133,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,281,51305,TCP,1789895343.930135,1789895343.930135,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,225,51306,TCP,1789895343.930137,1789895343.930137,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51307,415,TCP,1789895343.932979,1789895343.932979,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,415,51307,TCP,1789895343.938951,1789895343.938951,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51308,225,TCP,1789895344.027154,1789895344.027154,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51309,281,TCP,1789895344.027467,1789895344.027467,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51310,127,TCP,1789895344.027725,1789895344.027725,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51311,146,TCP,1789895344.027968,1789895344.027968,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51312,415,TCP,1789895344.034817,1789895344.034817,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,225,51308,TCP,1789895344.038722,1789895344.038722,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,281,51309,TCP,1789895344.038725,1789895344.038725,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,127,51310,TCP,1789895344.038727,1789895344.038727,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,146,51311,TCP,1789895344.038729,1789895344.038729,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,415,51312,TCP,1789895344.041025,1789895344.041025,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51313,18,TCP,1789895344.132794,1789895344.132794,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51314,265,TCP,1789895344.133065,1789895344.133065,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51315,58,TCP,1789895344.133309,1789895344.133309,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51316,59,TCP,1789895344.133556,1789895344.133556,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51317,177,TCP,1789895344.135238,1789895344.135238,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,18,51313,TCP,1789895344.1444,1789895344.1444,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,265,51314,TCP,1789895344.144402,1789895344.144402,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,58,51315,TCP,1789895344.144404,1789895344.144404,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,59,51316,TCP,1789895344.144406,1789895344.144406,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,177,51317,TCP,1789895344.144407,1789895344.144407,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51318,177,TCP,1789895344.23854,1789895344.23854,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51319,59,TCP,1789895344.238879,1789895344.238879,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51320,58,TCP,1789895344.239152,1789895344.239152,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51321,265,TCP,1789895344.239393,1789895344.239393,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51322,18,TCP,1789895344.239625,1789895344.239625,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,177,51318,TCP,1789895344.250509,1789895344.250509,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,59,51319,TCP,1789895344.250512,1789895344.250512,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,58,51320,TCP,1789895344.250513,1789895344.250513,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,265,51321,TCP,1789895344.250515,1789895344.250515,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,18,51322,TCP,1789895344.250518,1789895344.250518,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51323,3,TCP,1789895344.339385,1789895344.339385,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51324,252,TCP,1789895344.339907,1789895344.339907,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51325,285,TCP,1789895344.340183,1789895344.340183,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51326,50,TCP,1789895344.340421,1789895344.340421,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51327,464,TCP,1789895344.340778,1789895344.340778,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,3,51323,TCP,1789895344.350602,1789895344.350602,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,252,51324,TCP,1789895344.350605,1789895344.350605,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,285,51325,TCP,1789895344.350607,1789895344.350607,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,50,51326,TCP,1789895344.350609,1789895344.350609,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,464,51327,TCP,1789895344.35061,1789895344.35061,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51328,464,TCP,1789895344.444813,1789895344.444813,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51329,50,TCP,1789895344.44511,1789895344.44511,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51330,285,TCP,1789895344.445348,1789895344.445348,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51331,252,TCP,1789895344.44599,1789895344.44599,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51332,3,TCP,1789895344.44625,1789895344.44625,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,464,51328,TCP,1789895344.456706,1789895344.456706,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,50,51329,TCP,1789895344.45671,1789895344.45671,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,285,51330,TCP,1789895344.456712,1789895344.456712,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,252,51331,TCP,1789895344.456714,1789895344.456714,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,3,51332,TCP,1789895344.456715,1789895344.456715,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51333,311,TCP,1789895344.548461,1789895344.548461,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51334,353,TCP,1789895344.548764,1789895344.548764,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51335,15,TCP,1789895344.549062,1789895344.549062,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51336,32,TCP,1789895344.549357,1789895344.549357,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51337,200,TCP,1789895344.549582,1789895344.549582,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,311,51333,TCP,1789895344.558769,1789895344.558769,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,353,51334,TCP,1789895344.55877,1789895344.55877,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,15,51335,TCP,1789895344.558772,1789895344.558772,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,32,51336,TCP,1789895344.558773,1789895344.558773,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,200,51337,TCP,1789895344.558774,1789895344.558774,0.0,1,54,end_of_capture
